# gapseq version: 2.0.0
# Transporter sequence DB md5sum: b99a77e (2026-05-26)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P03898|3.D.1.6.1	3.D.1.6.1	Iron	Fe2+	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P03898|3.D.1.6.1	34	7.2e-07	38.5	85.2	WP_014894934.1 NADH-quinone oxidoreductase subunit A [Candidatus Portiera aleyrodidarum]	4	106	transporter
gnl|TC-DB|P03898|3.D.1.6.1	3.D.1.6.1	Iron	Fe3+	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P03898|3.D.1.6.1	34	7.2e-07	38.5	85.2	WP_014894934.1 NADH-quinone oxidoreductase subunit A [Candidatus Portiera aleyrodidarum]	4	106	transporter
gnl|TC-DB|P77329|3.D.1.9.1	3.D.1.9.1	Potassium	K+	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P77329|3.D.1.9.1	23.7	8.55e-33	125	87.6	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	39	587	transporter
gnl|TC-DB|P77416|3.D.1.9.1	3.D.1.9.1	Potassium	K+	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P77416|3.D.1.9.1	24.6	8.14e-19	82	82.9	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	7	406	transporter
gnl|TC-DB|Q45121|1.A.26.1.1	1.A.26.1.1	Magnesium	Mg	EX_cpd00254_e0	rxn05616,rxn05616,rxn08921,rxn08922,rxn08923,rxn08923,rxn08924,rxn10571,rxn13722,rxn32889,rxn32889	gnl|TC-DB|Q45121|1.A.26.1.1	37.4	1.97e-65	206	99.4	WP_014895116.1 magnesium transporter [Candidatus Portiera aleyrodidarum]	136	446	alt-transporter
gnl|TC-DB|Q52398|1.A.26.1.4	1.A.26.1.4	Magnesium	Mg	EX_cpd00254_e0	rxn05616,rxn05616,rxn08921,rxn08922,rxn08923,rxn08923,rxn08924,rxn10571,rxn13722,rxn32889,rxn32889	gnl|TC-DB|Q52398|1.A.26.1.4	28.8	9.74e-49	164	89.3	WP_014895116.1 magnesium transporter [Candidatus Portiera aleyrodidarum]	128	445	alt-transporter
gnl|TC-DB|A2C579|1.A.26.1.6	1.A.26.1.6	Magnesium	Mg	EX_cpd00254_e0	rxn05616,rxn05616,rxn08921,rxn08922,rxn08923,rxn08923,rxn08924,rxn10571,rxn13722,rxn32889,rxn32889	gnl|TC-DB|A2C579|1.A.26.1.6	39.1	4.02e-76	239	92.5	WP_014895116.1 magnesium transporter [Candidatus Portiera aleyrodidarum]	14	445	alt-transporter
gnl|TC-DB|P11021|1.A.33.1.5	1.A.33.1.5	glucose	D-Glucose	EX_cpd00027_e0	rxn05147,rxn05226,rxn05573,rxn08606,rxn08612,rxn08616,rxn08617,rxn08617,rxn09679,rxn09679,rxn09875,rxn09875	gnl|TC-DB|P11021|1.A.33.1.5	49.3	4.1e-190	545	93.4	WP_014894920.1 molecular chaperone DnaK [Candidatus Portiera aleyrodidarum]	4	605	alt-transporter
gnl|TC-DB|P72880|3.A.1.103.5	3.A.1.103.5	Ethanol	Ethanol	EX_cpd00363_e0	rxn05553,rxn08427,rxn08428,rxn09683,rxn09764,rxn10146,rxn33481,rxn34210	gnl|TC-DB|P72880|3.A.1.103.5	23.3	1.62e-12	59.3	76.1	WP_014894975.1 ABC transporter permease [Candidatus Portiera aleyrodidarum]	34	251	alt-transporter
gnl|TC-DB|Q9F9B0|3.A.1.2.7	3.A.1.2.7	fructose	D-Fructose	EX_cpd00082_e0	rxn05560,rxn08535,rxn08536,rxn08537,rxn09681,rxn10175,rxn12996	gnl|TC-DB|Q9F9B0|3.A.1.2.7	22.8	8.91e-12	57.4	85.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	215	alt-transporter
gnl|TC-DB|Q9WY65|3.A.1.25.5	3.A.1.25.5	Riboflavin	Riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q9WY65|3.A.1.25.5	30.1	8.66e-24	91.7	80.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	234	alt-transporter
gnl|TC-DB|Q9X1Z1|3.A.1.25.5	3.A.1.25.5	Riboflavin	Riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q9X1Z1|3.A.1.25.5	25.2	1.05e-13	62.4	80.3	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	2	224	alt-transporter
gnl|TC-DB|Q5M244|3.A.1.25.6	3.A.1.25.6	Riboflavin	Riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q5M244|3.A.1.25.6	29.3	1.66e-24	94	86.4	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	261	alt-transporter
gnl|TC-DB|Q5M243|3.A.1.25.6	3.A.1.25.6	Riboflavin	Riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q5M243|3.A.1.25.6	30.4	7.34e-23	89.4	81.9	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	228	alt-transporter
gnl|TC-DB|Q71WH8|3.A.1.25.8	3.A.1.25.8	FAD	FAD	EX_cpd00015_e0	rxn29783,rxn31563,rxn32878,rxn32880,rxn32882	gnl|TC-DB|Q71WH8|3.A.1.25.8	30.8	4.04e-32	114	82.6	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	4	230	alt-transporter
gnl|TC-DB|Q71WH8|3.A.1.25.8	3.A.1.25.8	Riboflavin	Riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q71WH8|3.A.1.25.8	30.8	4.04e-32	114	82.6	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	4	230	alt-transporter
gnl|TC-DB|Q71WH7|3.A.1.25.8	3.A.1.25.8	FAD	FAD	EX_cpd00015_e0	rxn29783,rxn31563,rxn32878,rxn32880,rxn32882	gnl|TC-DB|Q71WH7|3.A.1.25.8	26.9	7.71e-19	78.2	76.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	18	230	alt-transporter
gnl|TC-DB|Q71WH7|3.A.1.25.8	3.A.1.25.8	Riboflavin	Riboflavin	EX_cpd00220_e0	rxn05224,rxn05645,rxn09715,rxn33018,rxn34403,rxn38697	gnl|TC-DB|Q71WH7|3.A.1.25.8	26.9	7.71e-19	78.2	76.7	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	18	230	alt-transporter
gnl|TC-DB|D6TJP9|3.A.1.26.11	3.A.1.26.11	Pantothenate	Pantothenic acid	EX_cpd00644_e0	rxn05308,rxn09165,rxn09166,rxn10180,rxn34523,rxn38800	gnl|TC-DB|D6TJP9|3.A.1.26.11	25.5	3.43e-20	82	76.2	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	231	alt-transporter
gnl|TC-DB|D6TJP9|3.A.1.26.11	3.A.1.26.11	Pantothenate	Pantothenic acid	EX_cpd00644_e0	rxn05308,rxn09165,rxn09166,rxn10180,rxn34523,rxn38800	gnl|TC-DB|D6TJP9|3.A.1.26.11	20.5	8.06e-07	42.4	79.4	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	1	228	alt-transporter
gnl|TC-DB|Q8YU22|3.A.1.4.12	3.A.1.4.12	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09218,rxn09717,rxn09832,rxn10929,rxn29234,rxn31155,rxn31164	gnl|TC-DB|Q8YU22|3.A.1.4.12	26.3	4.94e-22	86.7	89.2	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	3	217	alt-transporter
gnl|TC-DB|Q8YU20|3.A.1.4.12	3.A.1.4.12	Pyruvate	Pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09218,rxn09717,rxn09832,rxn10929,rxn29234,rxn31155,rxn31164	gnl|TC-DB|Q8YU20|3.A.1.4.12	27.6	4.13e-14	64.3	78.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	227	alt-transporter
gnl|TC-DB|Q9X0F4|3.A.1.5.12	3.A.1.5.12	rhamnose	L-Rhamnose	EX_cpd00396_e0	rxn05646,rxn09229,rxn09230	gnl|TC-DB|Q9X0F4|3.A.1.5.12	25.8	2.19e-18	77.8	75	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	255	alt-transporter
gnl|TC-DB|Q9WXT0|3.A.1.5.13	3.A.1.5.13	Xylan	Xylan-b-1-4	EX_cpd90021_e0		gnl|TC-DB|Q9WXT0|3.A.1.5.13	25.5	4.58e-20	82.4	78.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	245	alt-transporter
gnl|TC-DB|Q9WXS9|3.A.1.5.13	3.A.1.5.13	Xylan	Xylan-b-1-4	EX_cpd90021_e0		gnl|TC-DB|Q9WXS9|3.A.1.5.13	24.1	5.83e-15	67.8	75	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	14	246	alt-transporter
gnl|TC-DB|Q9X0U6|3.A.1.5.14	3.A.1.5.14	cellobiose	D-Cellobiose	EX_cpd00158_e0	rxn05518,rxn12598,rxn30252,rxn30253	gnl|TC-DB|Q9X0U6|3.A.1.5.14	23.5	6.3e-12	58.5	80.6	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	6	248	alt-transporter
gnl|TC-DB|Q9WXR4|3.A.1.5.29	3.A.1.5.29	Xylan	Xylan-b-1-4	EX_cpd90021_e0		gnl|TC-DB|Q9WXR4|3.A.1.5.29	23.7	1.15e-16	72.8	86.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	21	285	alt-transporter
gnl|TC-DB|Q97VF5|3.A.1.5.9	3.A.1.5.9	cellobiose	D-Cellobiose	EX_cpd00158_e0	rxn05518,rxn12598,rxn30252,rxn30253	gnl|TC-DB|Q97VF5|3.A.1.5.9	27.6	8.77e-21	85.1	84.8	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	4	294	alt-transporter
gnl|TC-DB|P56753|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|P56753|3.D.1.8.1	36	1.05e-82	258	98.2	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	201	587	alt-transporter
gnl|TC-DB|P26288|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|P26288|3.D.1.8.1	32.8	3.97e-75	239	97.4	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	3	483	alt-transporter
gnl|TC-DB|Q37165|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q37165|3.D.1.8.1	37.5	2.11e-58	186	84.4	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	23	307	alt-transporter
gnl|TC-DB|P26288|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|P26288|3.D.1.8.1	24.7	1.24e-18	82	98.2	WP_014894924.1 NADH-quinone oxidoreductase subunit L [Candidatus Portiera aleyrodidarum]	5	499	alt-transporter
gnl|TC-DB|P56751|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|P56751|3.D.1.8.1	34.6	2.09e-16	63.5	88.3	WP_014894934.1 NADH-quinone oxidoreductase subunit A [Candidatus Portiera aleyrodidarum]	7	113	alt-transporter
gnl|TC-DB|P26289|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|P26289|3.D.1.8.1	34.4	7.8e-15	58.5	95	WP_014894925.1 NADH-quinone oxidoreductase subunit NuoK [Candidatus Portiera aleyrodidarum]	7	100	alt-transporter
gnl|TC-DB|Q95695|3.D.1.8.1	3.D.1.8.1	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q95695|3.D.1.8.1	28.9	1.46e-06	39.7	89.2	WP_014894926.1 NADH-quinone oxidoreductase subunit J [Candidatus Portiera aleyrodidarum]	11	161	alt-transporter
gnl|TC-DB|Q8DJD9|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DJD9|3.D.1.8.2	35.9	1.31e-88	273	99.2	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	197	587	alt-transporter
gnl|TC-DB|Q8DKX9|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DKX9|3.D.1.8.2	31.3	4.88e-72	238	88.7	WP_014894924.1 NADH-quinone oxidoreductase subunit L [Candidatus Portiera aleyrodidarum]	63	624	alt-transporter
gnl|TC-DB|Q8DKY0|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DKY0|3.D.1.8.2	32.3	4.04e-70	226	78.1	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	65	472	alt-transporter
gnl|TC-DB|Q8DL32|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DL32|3.D.1.8.2	36	5.35e-59	187	85.2	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	23	314	alt-transporter
gnl|TC-DB|Q8DMR6|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DMR6|3.D.1.8.2	27.9	4.58e-49	169	81.7	WP_014894922.1 NADH-quinone oxidoreductase subunit N [Candidatus Portiera aleyrodidarum]	1	414	alt-transporter
gnl|TC-DB|Q8DL29|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DL29|3.D.1.8.2	36.4	4.89e-16	61.6	95	WP_014894925.1 NADH-quinone oxidoreductase subunit NuoK [Candidatus Portiera aleyrodidarum]	8	101	alt-transporter
gnl|TC-DB|Q8DJ02|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DJ02|3.D.1.8.2	37.6	7.23e-14	57.4	75.8	WP_014894934.1 NADH-quinone oxidoreductase subunit A [Candidatus Portiera aleyrodidarum]	5	105	alt-transporter
gnl|TC-DB|Q8DL30|3.D.1.8.2	3.D.1.8.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|Q8DL30|3.D.1.8.2	24.4	1.98e-09	48.1	78.5	WP_014894926.1 NADH-quinone oxidoreductase subunit J [Candidatus Portiera aleyrodidarum]	3	162	alt-transporter
gnl|TC-DB|P16431|3.D.1.9.2	3.D.1.9.2	formate	Formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn27362,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|P16431|3.D.1.9.2	27.1	1.48e-43	157	81.5	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	90	587	alt-transporter
gnl|TC-DB|OLS18213|3.D.9.1.2	3.D.9.1.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|OLS18213|3.D.9.1.2	28	1.46e-60	204	79.4	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	84	579	alt-transporter
gnl|TC-DB|OLS18213|3.D.9.1.2	3.D.9.1.2	formate	Formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn27362,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|OLS18213|3.D.9.1.2	28	1.46e-60	204	79.4	WP_014894932.1 NADH-quinone oxidoreductase subunit C/D [Candidatus Portiera aleyrodidarum]	84	579	alt-transporter
gnl|TC-DB|OLS18238|3.D.9.1.2	3.D.9.1.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|OLS18238|3.D.9.1.2	29.4	2.62e-48	167	81.8	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	69	474	alt-transporter
gnl|TC-DB|OLS18238|3.D.9.1.2	3.D.9.1.2	formate	Formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn27362,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|OLS18238|3.D.9.1.2	29.4	2.62e-48	167	81.8	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	69	474	alt-transporter
gnl|TC-DB|OLS18212|3.D.9.1.2	3.D.9.1.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|OLS18212|3.D.9.1.2	29.7	1.65e-33	120	91.7	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	3	299	alt-transporter
gnl|TC-DB|OLS18212|3.D.9.1.2	3.D.9.1.2	formate	Formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn27362,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|OLS18212|3.D.9.1.2	29.7	1.65e-33	120	91.7	WP_014894928.1 NADH-quinone oxidoreductase subunit NuoH [Candidatus Portiera aleyrodidarum]	3	299	alt-transporter
gnl|TC-DB|OLS18214|3.D.9.1.2	3.D.9.1.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|OLS18214|3.D.9.1.2	39.3	3.9e-32	107	88.7	WP_050981384.1 NADH-quinone oxidoreductase subunit B [Candidatus Portiera aleyrodidarum]	37	166	alt-transporter
gnl|TC-DB|OLS18214|3.D.9.1.2	3.D.9.1.2	formate	Formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn27362,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|OLS18214|3.D.9.1.2	39.3	3.9e-32	107	88.7	WP_050981384.1 NADH-quinone oxidoreductase subunit B [Candidatus Portiera aleyrodidarum]	37	166	alt-transporter
gnl|TC-DB|OLS18239|3.D.9.1.2	3.D.9.1.2	NAD	NAD	EX_cpd00003_e0	rxn13361,rxn24116,rxn30216,rxn33812,rxn33813,rxn33817,rxn33824,rxn33825	gnl|TC-DB|OLS18239|3.D.9.1.2	25.9	1.61e-26	105	78.6	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	10	403	alt-transporter
gnl|TC-DB|OLS18239|3.D.9.1.2	3.D.9.1.2	formate	Formate	EX_cpd00047_e0	rxn05559,rxn08524,rxn08525,rxn08526,rxn09682,rxn09754,rxn10860,rxn12422,rxn27362,rxn34095,rxn34214,rxn34215,rxn34216,rxn34459	gnl|TC-DB|OLS18239|3.D.9.1.2	25.9	1.61e-26	105	78.6	WP_014894923.1 NADH-quinone oxidoreductase subunit M [Candidatus Portiera aleyrodidarum]	10	403	alt-transporter
gnl|TC-DB|Q45121|1.A.26.1.1	1.A.26.1.1	Cobalt	Cobalt	EX_cpd00149_e0		gnl|TC-DB|Q45121|1.A.26.1.1	37.4	1.97e-65	206	99.4	WP_014895116.1 magnesium transporter [Candidatus Portiera aleyrodidarum]	136	446	
gnl|TC-DB|Q52398|1.A.26.1.4	1.A.26.1.4	Cobalt	Cobalt	EX_cpd00149_e0		gnl|TC-DB|Q52398|1.A.26.1.4	28.8	9.74e-49	164	89.3	WP_014895116.1 magnesium transporter [Candidatus Portiera aleyrodidarum]	128	445	
gnl|TC-DB|CAI09141|3.A.1.4.15	3.A.1.4.15	Benzoate	Benzoate	EX_cpd00153_e0		gnl|TC-DB|CAI09141|3.A.1.4.15	25.6	2.47e-13	61.2	82.2	WP_014894969.1 Fe-S cluster assembly ATPase SufC [Candidatus Portiera aleyrodidarum]	18	228	
gnl|TC-DB|CAI09142|3.A.1.4.15	3.A.1.4.15	Benzoate	Benzoate	EX_cpd00153_e0		gnl|TC-DB|CAI09142|3.A.1.4.15	26	2.23e-11	55.8	89.1	WP_014894974.1 ABC transporter ATP-binding protein [Candidatus Portiera aleyrodidarum]	1	212	
